ClassID,Name,MaxLevel,Cost,InitHP,MaxHP,AttackType,InitAtk,MaxAtk,MaxTarget,InitDef,MaxDef,AtkSpeedCorrection,AtkArea,JobChange,JobChangeMaterial1,JobChangeMaterial2,JobChangeMaterial3,Data_ExtraAwakeOrb1,Data_ExtraAwakeOrb2,Dot,MissileID,ApproachFlag,BlockNum,DotNo,AttackWait,AttackAnimNo,BuildExp,HpGaugeHeight,AttackAttribute,HitEffect,Explanation,ClassAbility1,ClassAbilityPower1,AwakeType1,AwakeType2,_LowRareEvolveMaterial_01,_LowRareEvolveMaterial_02,_LowRareEvolveMaterial_03,SortGroupID,DisplayPermission,PlaceAttribute,BattleStyle,ChainCount
13300,デモンサモナー,80,18,650,1100,true,70,150,0,35,85,100,220,13330,1600,10100,10300,10310,12310,398,0,false,0,0,100,1,20,0,0,0,トークンを使役可能 範囲内の\n敵に攻撃力に比例した防御力、\n魔法耐性無視の継続ダメージ\n魔界でも能力が低下しない,395,0,0,0,0,0,0,30,,2,2,1
13330,デモンマスター,99,21,900,1400,true,135,185,0,70,130,100,230,0,1600,10100,10300,10310,12310,398,0,false,0,2,100,1,50,0,0,0,トークンを使役可能 範囲内の\n敵に攻撃力に比例した防御力、\n魔法耐性無視の継続ダメージ\n魔界でも能力が低下しない,395,0,13370,13380,0,0,0,30,,2,2,1
13370,デモンルーラー,99,21,1000,1500,true,135,185,0,70,130,100,240,0,0,0,0,0,0,398,0,false,0,3,100,1,50,0,0,0,遠距離攻撃可能なトークンを\n使役 範囲内の敵に攻撃力に比例\nした防御魔耐無視の継続ダメージ\n魔界でも能力が低下しない,395,0,0,0,0,0,0,30,,2,2,1
13380,デモンブリンガー,99,21,1400,2000,true,155,205,0,120,210,100,230,0,0,0,0,0,0,398,0,false,0,4,100,1,50,0,0,0,2体までブロック可能なトークンを\n使役 範囲内の敵に攻撃力に比例\nした防御魔耐無視の継続ダメージ\n魔界でも能力が低下しない,395,0,0,0,0,0,0,30,,2,2,1
13400,エレメンタラー,80,1,450,700,true,80,170,0,80,170,100,290,13430,1600,10300,10800,10110,10310,410,0,false,0,0,600,1,20,0,1,0,範囲内の対応するエレメンタルの\n攻撃力と防御力の最終値に自身の\n値を加算 トークンは３体まで出撃\n可能で１体まで出撃数に含まない,300,0,0,0,0,0,0,30,,2,2,1
13430,エレメンタルマスター,99,1,600,900,true,145,190,0,145,190,100,290,0,0,0,0,0,0,410,0,false,0,2,600,1,50,0,1,0,範囲内の対応するエレメンタルの\n攻撃力と防御力の最終値に自身の\n値を加算 トークンは３体まで出撃\n可能で１体まで出撃数に含まない,300,0,0,0,0,0,0,30,,2,2,1
13500,猫又,80,5,700,1200,true,1,1,0,110,200,100,230,13530,800,1000,10800,10710,12310,450,0,false,0,0,600,1,20,0,0,0,敵の遠距離攻撃の対象にならない\n範囲内の敵の攻撃防御が15％低下\n味方の攻撃防御力が10％低下\n猫又系クラスは影響を受けない,350,0,0,0,0,0,0,30,,2,2,1
13530,猫ショウ,99,5,1100,1600,true,1,1,0,170,270,100,230,0,0,0,0,0,0,450,0,false,0,2,600,1,50,0,0,0,敵の遠距離攻撃の対象にならない\n範囲内の敵の攻撃防御が20％低下\n味方の攻撃防御力が10％低下\n猫又系と化け猫は影響を受けない,421,0,0,0,0,0,0,30,,2,2,1
13600,道化師,80,0,500,800,true,50,160,1,35,95,100,220,13630,400,1700,10400,10910,12210,463,18,false,0,0,30,2,20,0,0,0,撤退時にコストが全回復\n攻撃時に特殊効果が\n高確率で発動,131,0,0,0,0,0,0,30,,2,2,1
13630,クラウンマスター,99,0,700,1200,true,140,200,1,80,120,100,220,0,0,0,0,0,0,463,18,false,0,2,30,2,50,0,0,0,撤退時にコストが全回復\n攻撃時に特殊効果が\n高確率で発動,131,0,0,0,0,0,0,30,,2,2,1
13700,芸術家の逸品,99,0,200,550,true,40,90,0,100,150,100,160,0,0,0,0,0,0,500,0,false,0,0,110,0,0,0,0,0,,406,0,0,0,0,0,0,30,,2,2,1
13800,聖樹,99,0,2000,2500,true,1,1,0,150,300,100,280,0,0,0,0,0,0,561,0,false,0,0,110,0,0,0,0,0,,494,0,0,0,0,0,0,30,,2,2,1
13900,アコライト,80,24,700,1386,true,240,469,1,50,107,100,240,13930,10100,10200,10800,10110,10210,581,1,false,0,0,100,2,20,0,1,0,射程内に敵がいる場合は\n防御力無視の範囲攻撃\nいない場合は味方ユニットの\nHPを回復,0,0,0,0,0,0,0,30,,2,2,1
13930,ハイアコライト,99,24,1150,1600,true,400,560,1,80,130,100,240,0,0,0,0,0,0,581,1,false,0,2,100,2,50,0,1,0,射程内に敵がいる場合は\n防御力無視の範囲攻撃\nいない場合は味方ユニットの\nHPを回復,0,0,0,0,0,0,0,30,,2,2,1
14000,ライフリンカー,80,18,1300,2215,true,220,334,1,50,96,100,170,14030,1700,2200,10200,1710,10210,595,53,false,0,0,100,2,20,0,1,0,防御力無視の遠距離攻撃\n射程内のユニットが受けた30％の\nダメージを射程内のユニット全員\nに分散(トークンは含まない),548,0,0,0,0,0,0,30,,2,2,1
14030,リンクマスター,99,18,1900,2600,true,300,400,1,75,120,100,190,0,0,0,0,0,0,595,53,false,0,2,100,2,50,0,1,0,防御力無視の遠距離攻撃\n射程内のユニットが受けた30％の\nダメージを射程内のユニット全員\nに分散(トークンは含まない),548,0,0,0,0,0,0,30,,2,2,1
14100,バリスタ,80,15,2000,3000,true,650,1050,1,300,400,100,420,0,0,0,0,0,0,600,264,false,0,0,120,2,0,0,0,0,,540,0,0,0,0,0,0,30,,2,2,1
14120,重バリスタ,99,15,2800,4000,true,950,1380,1,380,500,100,420,0,0,0,0,0,0,601,264,false,0,0,120,2,0,0,0,0,,541,0,0,0,0,0,0,30,,2,2,1
14200,幻獣使い,80,17,900,1250,true,120,230,1,80,150,100,200,14230,300,10200,10300,310,10710,647,288,false,0,0,55,2,20,0,1,0,防御力無視の攻撃\n配置中のみ、5％の確率で\n味方へのダメージを無効化,606,0,0,0,0,0,0,30,,2,2,1
14230,大幻獣使い,99,17,1200,1650,true,220,350,1,140,250,100,240,0,0,0,0,0,0,647,288,false,0,2,55,2,50,0,1,0,防御力無視の攻撃\n配置中のみ、7％の確率で\n味方へのダメージを無効化,607,0,0,0,0,0,0,30,,2,2,1
14300,軍師【恋姫】,80,7,600,1000,true,0,0,0,50,140,100,40,14330,2200,10000,10800,1510,10910,651,0,false,0,0,600,2,20,0,0,0,スキルの再使用までの\n時間を３０％短縮,119,30,0,0,0,0,0,30,,2,2,1
14330,大軍師【恋姫】,99,7,900,1500,true,0,0,0,120,250,100,40,0,0,0,0,0,0,651,0,false,0,2,600,2,50,0,0,0,スキルの再使用までの\n時間を４０％短縮,608,40,0,0,0,0,0,30,,2,2,1
14400,パンプキンキング,99,10,1800,3200,true,450,600,1,250,500,100,240,0,0,0,0,0,0,680,24,false,0,0,90,2,0,0,1,0,,643,0,0,0,0,0,0,30,,2,2,1
14500,王女【七つの大罪】,80,19,650,1100,true,150,390,1,30,120,100,250,14530,10200,10200,10800,10210,10810,686,2,false,0,0,90,2,20,0,1,0,味方ユニットの\nHPを回復,0,0,0,0,0,0,0,30,IsRating(\ALL\);,2,2,1
14510,回復術士【異郷】,80,19,650,1100,true,150,390,1,30,120,100,250,14540,10200,10200,10800,10210,10810,694,2,false,0,0,90,2,20,0,1,0,味方ユニットの\nHPを回復,0,0,0,0,0,0,0,30,IsRating(\R18\);,2,2,1
14530,女神の使徒,99,19,1000,1400,true,370,470,1,110,170,100,250,0,0,0,0,0,0,686,2,false,0,2,90,2,50,0,1,0,味方ユニットのHPを回復\nスキル使用時にデーモン系の\n動きを数秒止める,0,0,0,0,0,0,0,30,IsRating(\ALL\);,2,2,1
14540,治癒術士【異郷】,99,19,1000,1400,true,370,470,1,110,170,100,250,0,0,0,0,0,0,694,2,false,0,2,90,2,50,0,1,0,味方ユニットのHPを回復\nスキル使用時にデーモン系の\n動きを数秒止める,0,0,0,0,0,0,0,30,IsRating(\R18\);,2,2,1
14600,傀儡人形【封緘】,80,6,500,800,true,60,140,2,150,220,100,200,14630,10200,10300,2200,1810,11210,719,2,false,0,0,93,2,20,0,1,0,範囲内の味方２人まで同時に回復\n50％の確率で敵からの\n物理攻撃を回避する,313,0,0,0,0,0,0,30,,2,2,1
14630,魔導操殻【封緘】,99,6,700,1000,true,120,190,2,200,280,100,230,0,0,0,0,0,0,719,2,false,0,2,93,2,50,0,1,0,範囲内の味方２人まで同時に回復\n70％の確率で敵からの\n物理攻撃を回避する,686,0,0,0,0,0,0,30,,2,2,1
14700,海賊手下【銃】,99,0,1100,1550,true,400,490,1,140,190,100,310,0,0,0,0,0,0,124,10,false,0,0,45,1,0,0,1,0,,0,0,0,0,0,0,0,30,,2,2,1
14800,ルーンアコライト,80,24,700,1386,true,240,469,1,50,107,100,240,14830,10100,10200,10800,10110,10210,581,1,false,0,0,100,2,20,0,1,0,射程内に敵がいる場合は\n防御力無視の範囲攻撃\nいない場合は味方ユニットの\nHPを回復,0,0,0,0,0,0,0,30,,2,2,1
14830,ホーリーアコライト,99,24,1150,1600,true,400,560,1,80,130,100,240,0,0,0,0,0,0,581,1,false,0,2,100,2,50,0,1,0,射程内に敵がいる場合は\n防御力無視の範囲攻撃\nいない場合は味方ユニットの\nHPを回復,0,0,0,0,0,0,0,30,,2,2,1
14900,英霊魂,99,10,1800,2450,true,900,1200,1,900,1200,100,250,0,0,0,0,0,0,772,2,false,0,0,90,1,0,0,1,0,,0,0,0,0,0,0,0,30,,2,2,1
15000,水底の支配者【GBM】,80,12,500,1000,true,160,220,1,150,200,100,220,15030,10300,10400,10800,1910,10410,817,212,false,0,0,55,2,20,0,1,6291712,2体までの敵に\n防御力無視の攻撃を行う,474,0,0,0,0,0,0,30,,2,2,1
15030,創造主【GBM】,99,12,900,1700,true,210,300,1,190,250,100,260,0,0,0,0,0,0,817,212,false,0,2,55,2,50,0,1,6291712,2体までの敵に\n防御力無視の攻撃を行う,474,0,0,0,0,0,0,30,,2,2,1
15100,錬金術師【GBM】,80,20,800,1300,true,230,350,1,90,130,100,240,15130,1600,10100,10200,10310,12010,818,1,false,0,0,90,2,20,0,1,6291712,防御力無視の範囲攻撃\n全ての敵から受けるダメージを\n10％軽減する,790,0,0,0,0,0,0,30,,2,2,1
15130,天才博士【GBM】,99,20,1200,2000,true,340,490,1,120,200,100,250,0,0,0,0,0,0,818,1,false,0,2,90,2,50,0,1,6291712,防御力無視の範囲攻撃\n全ての敵から受けるダメージを\n20％軽減する,791,0,0,0,0,0,0,30,,2,2,1
15200,占星術師,99,12,840,1200,true,350,570,1,70,110,100,580,15210,10100,10200,10800,0,0,903,43,false,0,0,100,2,50,0,0,0,長射程の物理攻撃\n詠唱中は攻撃不可になり\n攻撃対象数と攻撃力が上昇,0,0,0,0,0,0,0,30,,2,2,1
15210,占星術師,99,12,840,1200,true,350,570,1,70,110,100,580,15220,10200,10800,1700,10110,10810,903,43,false,0,1,100,2,50,0,0,0,長射程の物理攻撃\n詠唱中は攻撃不可になり\n攻撃対象数と攻撃力が上昇,0,0,0,0,0,0,0,30,,2,2,1
15220,占星術師,99,12,840,1200,true,350,570,1,70,110,100,580,0,0,0,0,0,0,903,43,false,0,2,100,2,50,0,0,0,長射程の物理攻撃\n詠唱中は攻撃不可になり\n攻撃対象数と攻撃力が上昇,0,0,0,0,0,0,0,30,,2,2,1
15300,チェイスハンター,99,9,700,1100,true,260,490,1,100,150,100,360,15310,10100,10200,10800,0,0,905,402,false,0,0,40,2,50,0,0,0,射程内の攻撃対象を指定する\n特殊なトークンを使役 複数体\n指定した場合は攻撃力分散\n弾速が早く攻撃がはじかれない,0,0,0,0,0,0,0,30,,2,2,1
15310,チェイスハンター,99,9,700,1100,true,260,490,1,100,150,100,360,15320,10200,10800,1700,10010,12110,905,402,false,0,1,40,2,50,0,0,0,射程内の攻撃対象を指定する\n特殊なトークンを使役 複数体\n指定した場合は攻撃力分散\n弾速が早く攻撃がはじかれない,0,0,0,0,0,0,0,30,,2,2,1
15320,チェイスハンター,99,9,700,1100,true,260,490,1,100,150,100,360,0,0,0,0,0,0,905,402,false,0,2,40,2,50,0,0,0,射程内の攻撃対象を指定する\n特殊なトークンを使役 複数体\n指定した場合は攻撃力分散\n弾速が早く攻撃がはじかれない,0,0,0,0,0,0,0,30,,2,2,1
15400,ロード,50,10,600,900,true,70,110,2,40,80,100,240,15410,10100,10200,10300,0,0,917,2,false,0,0,93,1,7,0,0,0,範囲内の味方2人まで\n同時に回復 スキル発動時、\n出撃コストが徐々に増加,976,0,0,0,0,0,0,30,,2,2,1
15410,ハイロード,80,12,900,1200,true,100,140,2,80,120,100,250,15420,10100,10200,10800,11210,0,917,2,false,0,1,93,1,20,0,0,0,範囲内の味方2人まで\n同時に回復 スキル発動時、\n出撃コストが徐々に増加,977,0,0,0,0,0,0,30,,2,2,1
15420,モナーク,99,12,1200,1500,true,130,170,3,110,150,100,260,0,0,0,0,0,0,917,2,false,0,2,93,1,50,0,0,0,範囲内の味方3人まで\n同時に回復 スキル発動時、\n出撃コストが徐々に増加,978,0,0,0,0,0,0,30,,2,2,1
15500,支援工兵,80,6,750,1150,true,120,200,1,90,125,100,220,15530,100,10000,11300,1810,12110,918,10,false,0,0,50,2,20,0,0,0,敵の進軍を妨害する\nトークンを使役\nスキル使用時、トークンの\n所持数を1回復,0,0,0,0,0,0,0,30,,2,2,1
15530,エリートパイオニア,99,6,1100,1600,true,200,340,1,120,170,100,240,0,0,0,0,0,0,918,10,false,0,2,50,2,50,0,0,0,敵の進軍を妨害する\nトークンを使役\nスキル使用時、トークンの\n所持数を1回復,0,0,0,0,0,0,0,30,,2,2,1
15600,ジオマンサー,99,4,900,1400,true,220,400,1,100,150,100,240,15610,10100,10200,10800,0,0,921,413,false,0,0,60,2,50,0,0,0,敵の移動速度を下げ、\n地上の敵に対して攻撃力1.3倍\n配置マスを強化する特殊なトークン\nを使役 同系クラスは編成に1人まで,907,0,0,0,0,0,0,30,,2,2,1
15610,ジオマンサー,99,4,900,1400,true,220,400,1,100,150,100,240,15620,10200,10800,1700,10010,12110,921,413,false,0,1,60,2,50,0,0,0,敵の移動速度を下げ、\n地上の敵に対して攻撃力1.3倍\n配置マスを強化する特殊なトークン\nを使役 同系クラスは編成に1人まで,907,0,0,0,0,0,0,30,,2,2,1
15620,ジオマンサー,99,4,900,1400,true,220,400,1,100,150,100,240,0,0,0,0,0,0,921,413,false,0,2,60,2,50,0,0,0,敵の移動速度を下げ、\n地上の敵に対して攻撃力1.3倍\n配置マスを強化する特殊なトークン\nを使役 同系クラスは編成に1人まで,907,0,0,0,0,0,0,30,,2,2,1
15700,デモンシャーマン,80,12,800,1400,true,130,200,1,80,120,100,200,15730,1700,10200,10800,410,10710,927,195,false,0,0,70,2,20,0,1,0,他者からHP回復を受けられない\n防御力、魔法耐性無視の範囲攻撃\n魔界でも能力が低下しない,920,0,0,0,0,0,0,30,,2,2,1
15730,デモンシャーマンロード,99,12,1300,1900,true,190,290,1,110,160,100,220,0,0,0,0,0,0,927,195,false,0,2,70,2,50,0,1,0,他者からHP回復を受けられない\n防御力、魔法耐性無視の範囲攻撃\n魔界でも能力が低下しない,920,0,0,0,0,0,0,30,,2,2,1
15800,妖狸,80,8,450,720,true,90,120,1,50,75,100,180,15830,1000,10300,10800,1010,12210,918,419,false,0,0,30,2,20,0,0,0,近接(0ブロック)、遠距離どちらの\nマスにも配置可 遠距離攻撃を行う\nスキル発動時に他の味方に化ける \n同クラスユニットは編成に1体まで,926,0,0,0,0,0,0,40,,3,0,1
15830,大妖狸,99,8,700,1000,true,110,150,1,70,100,100,180,0,0,0,0,0,0,918,419,false,0,2,30,2,50,0,0,0,近接(0ブロック)、遠距離どちらの\nマスにも配置可 遠距離攻撃を行う\nスキル発動時に他の味方に化ける \n同クラスユニットは編成に1体まで,926,0,0,0,0,0,0,40,,3,0,1
15900,異界召喚士,80,13,600,870,true,370,550,1,70,95,100,240,15930,10300,10600,10100,410,12310,941,53,false,0,0,50,3,20,0,1,0,通常時は攻撃を行わず、\nスキル中のみ防御力と\n魔法耐性を無視して攻撃\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
15930,イビルインヴォーカー,99,13,850,1200,true,540,750,1,90,110,100,240,0,0,0,0,0,0,941,53,false,0,2,50,3,50,0,1,0,通常時は攻撃を行わず、\nスキル中のみ防御力と\n魔法耐性を無視して攻撃\n魔界でも能力が低下しない,392,0,0,0,0,0,0,30,,2,2,1
16000,新米刑事【流星WA】,80,12,700,1100,true,110,230,1,70,110,100,240,16030,10200,10300,1600,1610,10310,955,180,false,0,0,55,2,20,0,1,0,敵の移動速度を下げる\n防御力無視の攻撃\n50％の確率で敵からの\n物理攻撃を回避する,313,0,0,0,0,0,0,30,,2,2,1
16030,風の魔術師【流星WA】,99,12,1000,1500,true,200,320,1,100,150,100,240,0,0,0,0,0,0,955,180,false,0,2,55,2,50,0,1,0,敵の移動速度を下げる\n防御力無視の攻撃\n70％の確率で敵からの\n物理攻撃を回避する,686,0,0,0,0,0,0,30,,2,2,1
16100,交通課職員【流星WA】,80,14,900,1400,true,250,370,1,80,130,100,300,16130,10000,10400,11300,1910,10410,956,10,false,0,0,50,2,20,0,0,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる\n30％の確率で攻撃後の\n硬直なしで次の攻撃を出す,43,0,0,0,0,0,0,30,,2,2,1
16130,銃の名手？【流星WA】,99,14,1300,2000,true,350,500,1,130,200,100,300,0,0,0,0,0,0,956,10,false,0,2,50,2,50,0,0,0,飛行ユニットを優先して攻撃\n敵の移動速度を下げる\n50％の確率で攻撃後の\n硬直なしで次の攻撃を出す,196,0,0,0,0,0,0,30,,2,2,1
16200,ドローン,99,3,600,900,true,450,640,1,150,270,100,200,0,0,0,0,0,0,353,199,true,0,0,50,2,20,0,1,6291712,,1017,0,0,0,0,0,0,20,,1,1,1
16230,ドローン第一覚醒,99,3,850,1200,true,600,800,1,250,360,100,200,0,0,0,0,0,0,353,199,true,0,0,50,2,50,0,1,6291712,,1011,0,0,0,0,0,0,20,,1,1,1
17000,スワッププレイス,1,0,700,2000,true,1000,2000,1,700,1500,100,40,0,0,0,0,0,0,868,199,true,1,0,55,2,0,0,0,6291712,,993,0,0,0,0,0,0,20,,3,0,1
18000,ロケットトルーパー,80,9,700,1050,true,210,290,1,90,130,100,180,18030,10000,10400,1000,10410,10010,975,10,false,0,0,45,2,20,0,0,6291718,近接(0ブロック)、遠距離どちらの\nマスにも配置可 遠距離攻撃を行う\n配置マスを変更できる特殊なトー\nクンを使役 敵の移動速度を下げる,0,0,0,0,0,0,0,40,,3,0,1
18030,ジェットトルーパー,99,9,1250,1600,true,320,420,1,120,180,100,180,0,0,0,0,0,0,975,10,false,0,2,40,2,50,0,0,0,近接(0ブロック)、遠距離どちらの\nマスにも配置可 遠距離攻撃を行う\n配置マスを変更できる特殊なトー\nクンを使役 敵の移動速度を下げる,0,0,0,0,0,0,0,40,,3,0,1
18100,ぬえ,80,9,700,1200,false,220,370,0,50,120,100,40,18130,1000,300,10300,1010,10310,353,446,true,0,0,50,2,20,0,1,0,通常は攻撃を行わずスキル中のみ\n防御無視の遠距離攻撃を行う\n出撃人数に含まれず\n同系クラスは編成に1人まで,1003,0,0,0,0,0,0,20,,1,1,1
18130,大妖ぬえ,99,9,1100,1700,false,340,520,0,110,150,100,40,0,0,0,0,0,0,353,446,true,0,2,50,2,50,0,1,0,通常は攻撃を行わずスキル中のみ\n防御無視の遠距離攻撃を行う\n出撃人数に含まれず\n同系クラスは編成に1人まで,1003,0,0,0,0,0,0,20,,1,1,1
20100,ちびソルジャー,60,10,800,1500,true,230,360,1,150,210,100,40,0,0,0,0,0,0,6,-1,true,2,0,35,1,7,0,0,6291712,２体までの敵を\n足止めできる,0,0,0,0,0,0,0,20,,1,1,1
20200,ちびヘビーアーマー,60,17,1700,2600,true,230,320,1,390,600,100,40,0,0,0,0,0,0,612,-1,true,3,0,20,2,7,0,0,6291718,３体までの敵を\n足止めできる,0,0,0,0,0,0,0,20,,1,1,1
20300,ちびワルキューレ,60,10,1000,1580,true,300,520,1,220,300,100,40,0,0,0,0,0,0,19,-1,true,1,0,30,2,7,0,3,6291712,敵を倒すと出撃コスト回復\n撤退時にコストが７０％回復,129,70,0,0,0,0,0,20,,1,1,1
20400,ちびローグ,60,5,820,1350,true,290,400,1,150,220,100,40,0,0,0,0,0,0,636,-1,true,1,0,25,2,7,0,0,6291712,50％の確率で敵からの\n物理攻撃を回避する\nごくまれに敵を即死させる,305,0,0,0,0,0,0,20,,1,1,1
20500,ちびプリンセス,60,12,1200,1700,true,620,810,1,340,430,100,40,0,0,0,0,0,0,20,-1,true,1,0,30,2,7,0,1,6291712,敵の防御力を無視できる\n自身と王子が配置されていたら\nお互い攻撃力１０％上昇,1031,0,0,0,0,0,0,20,,1,1,1
20510,ちびヴァンパイアプリンセス,60,13,2500,3800,true,320,500,1,400,600,100,40,0,0,0,0,0,0,934,-1,true,1,0,30,2,7,0,1,6291712,他者からＨＰ回復を受けられない\n防御無視攻撃 攻撃毎に最大ＨＰの\n2％ＨＰが回復する,106,0,0,0,0,0,0,20,,1,1,1
20600,ちびバンデット,60,13,2100,3200,true,530,710,1,130,180,100,40,0,0,0,0,0,0,744,-1,true,1,0,30,2,7,0,0,6291718,アーマータイプの敵に対して\n攻撃力1.5倍,126,150,0,0,0,0,0,20,,1,1,1
20700,ちび中級竜兵,60,14,1700,3200,true,350,620,1,440,830,100,40,0,0,0,0,0,0,96,-1,true,2,0,30,1,7,0,0,6291712,２体までの敵を\n足止めできる\n魔界でも能力が低下しない,392,0,0,0,0,0,0,20,,1,1,1
20800,ちびサムライ,60,17,1300,1850,true,400,570,2,280,380,100,40,0,0,0,0,0,0,126,-1,true,2,0,30,2,7,0,0,6291712,ブロックした敵\n全員を攻撃できる,0,0,0,0,0,0,0,20,,1,1,1
20900,ちび王子,99,10,600,1300,true,180,360,1,130,250,100,40,0,0,0,0,0,0,741,-1,true,1,0,30,1,7,0,0,6291712,味方全員の能力を高める\nちび属性の味方ユニットは\nさらに強化,0,0,0,0,0,0,0,25,,1,1,1
21100,ちびペガサスライダー,60,15,800,1400,true,340,530,1,220,320,100,40,0,0,0,0,0,0,768,0,true,1,0,30,2,7,0,3,6291712,スキル使用で飛行可能\n敵を倒すと出撃コスト回復\n撤退時にコストが７０％回復,129,70,0,0,0,0,0,20,,1,1,1
21200,ちびダークファイター,60,22,1500,2300,true,320,530,1,270,440,100,40,0,0,0,0,0,0,613,-1,true,2,0,30,1,7,0,0,6291712,２体までの敵を足止めできる\nHPが減少すると防御力アップ\n最大1.5倍まで上昇する,340,150,0,0,0,0,0,20,,1,1,1
21300,ちびアベンジャー,60,13,1800,2600,true,450,520,1,240,280,100,40,0,0,0,0,0,0,732,-1,true,1,0,30,2,7,0,0,6291712,HP９０％以下で与ダメージアップ\n自身が死亡した場合撤退扱いとなり\n周囲の敵に大ダメージを与える,189,0,0,0,0,0,0,20,,1,1,1
21400,ちびモンク,60,8,1200,1900,true,330,470,1,150,210,100,40,0,0,0,0,0,0,597,0,true,2,0,25,2,7,0,0,6291718,50％の確率で敵からの\n物理攻撃を回避する,310,0,0,0,0,0,0,20,,1,1,1
21500,ちび前衛戦術家,60,11,1200,1800,true,290,420,1,190,260,100,40,0,0,0,0,0,0,126,0,true,2,0,30,1,7,0,0,6291712,配置中、他ユニットの出撃\nコストを1下げる,115,1,0,0,0,0,0,20,,1,1,1
21600,ちび魔法剣士,60,14,850,1400,true,380,580,1,200,340,100,40,0,0,0,0,0,0,789,21,true,1,0,30,2,7,0,1,6291712,50％の攻撃力で遠距離攻撃\n飛び道具を無効化されない\n敵の防御力を無視できる,183,0,0,0,0,0,0,20,,1,1,1
21700,ちびエンジェル,60,11,1400,2200,true,530,850,1,250,470,100,40,0,0,0,0,0,0,643,0,true,0,0,30,2,7,0,0,6291712,スキルを使用すると一定時間\n封印を解除できる,0,0,0,0,0,0,0,20,,1,1,1
21900,ちびセーラー,60,9,1100,1700,true,280,390,2,170,250,100,40,0,0,0,0,0,0,830,10,true,1,0,25,3,7,0,0,6291712,1体までの敵を足止めできる\nスキル使用中のみ敵の移動\n速度を下げる 魚人タイプの\n敵に対して攻撃力1.3倍,239,130,0,0,0,0,0,20,,1,1,1
22000,ちび妖狐,60,8,900,1300,true,300,400,2,170,240,100,40,0,0,0,0,0,0,168,-1,true,2,0,30,2,7,0,0,6291712,50％の確率で敵からの\n物理攻撃を回避する\nブロックした敵全員を攻撃出来る,313,0,0,0,0,0,0,20,,1,1,1
22400,ちびメイジアーマー,60,21,1700,3000,true,280,390,1,290,520,100,40,0,0,0,0,0,0,854,-1,true,3,0,40,2,7,0,0,6291718,３体までの敵を足止めできる\nスキル使用中だけ防御無視の\n遠距離の範囲攻撃,0,0,0,0,0,0,0,20,,1,1,1
22800,ちびメイド,60,10,1450,2100,true,260,330,1,250,380,100,40,0,0,0,0,0,0,233,-1,true,1,0,30,2,7,0,0,6291718,主人の性能を強化する 配置中、\n主人が死亡した場合撤退扱い\n主人1体配置につき\n自身の攻防+20％(5体まで加算),0,0,0,0,0,0,0,20,,1,1,1
23200,ちびロイヤルガード,60,17,1450,2200,true,320,390,1,390,520,100,40,0,0,0,0,0,0,274,-1,true,2,0,30,2,7,0,0,6291712,２体までの敵を足止めできる\n自身のＨＰが徐々に回復（常時）,339,0,0,0,0,0,0,20,,1,1,1
23400,ちび仙人,60,15,1500,2200,true,380,510,1,600,1100,100,40,0,0,0,0,0,0,769,120,true,0,0,30,2,7,0,0,6291712,遠距離の物理攻撃 通常時は空を\n飛び、スキル使用で地上に降りる,0,0,0,0,0,0,0,20,,1,1,1
25000,ちび天狗,60,17,800,1200,true,270,430,1,100,150,100,40,0,0,0,0,0,0,871,180,true,0,0,45,2,7,0,0,6291712,敵を足止めせず遠距離攻撃対象外\n移動速度を下げる遠距離物理攻撃,0,0,0,0,0,0,0,20,,1,1,1
25500,ちび屍道士,60,10,1450,2200,true,280,420,1,290,410,100,40,0,0,0,0,0,0,970,-1,true,1,0,50,2,7,0,0,6291712,他ユニットからのＨＰ回復を受け\nられない 防御力と魔法耐性無視\n敵をブロックしていない時、\n遠距離攻撃を行う,255,0,0,0,0,0,0,20,,1,1,1
26000,ちび鍛冶職人,60,13,2200,3200,true,450,580,1,180,230,100,40,0,0,0,0,0,0,445,-1,true,1,0,35,2,20,0,0,6291718,出撃メンバーにいるだけで、王子と\n対象クラスの攻撃防御5％上昇\n配置中は、攻撃防御がさらに\n10％上昇する,0,0,0,0,0,0,0,20,,1,1,1
27600,ちび大邪仙,60,15,900,1550,true,400,600,1,210,360,100,40,0,0,0,0,0,0,859,53,true,0,0,30,2,7,0,1,0,空を飛び、防御力無視の\n遠距離攻撃,0,0,0,0,0,0,0,20,,1,1,1
27700,ちび金光聖菩分身,60,15,1000,1700,true,420,620,1,240,390,100,40,0,0,0,0,0,0,859,53,true,0,0,30,2,7,0,1,0,空を飛び、防御力無視の\n遠距離攻撃,0,0,0,0,0,0,0,20,,1,1,1
30000,ちびアーチャー,60,10,845,1250,true,250,360,1,100,155,100,250,0,0,0,0,0,0,2,0,false,0,0,20,2,7,0,0,0,飛行ユニットを優先して攻撃\n飛行ユニットに対し攻撃力1.2倍,123,120,0,0,0,0,0,30,,2,2,1
30100,ちびメイジ,60,28,720,1100,true,420,580,1,45,75,100,240,0,0,0,0,0,0,664,1,false,0,0,90,1,7,0,1,0,防御力無視の\n範囲攻撃,0,0,0,0,0,0,0,30,,2,2,1
